id,item_id,dept_id,cat_id,store_id,state_id,day,demand,d,date,wday,month,weekday,event_name_1,wm_yr_wk,sell_price,lag_1,lag_7,lag_14,lag_28,rmean_7,rstd_7,rmean_14,rstd_14,rmean_28,rstd_28,price_change,price_pct_change,rolling_price_mean_28,day_of_week,is_weekend,is_month_start,is_month_end,year,day_of_year,is_event,time_index,naive_forecast,residual,dow,time_idx
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3539,48.13413283967056,d_3539,2020-10-06,2,10,Tuesday,,11617,1.212283856237686,27.18877413841373,47.57291139307852,45.44638072859715,23.00380403993706,35.326250944220774,14.407023724313316,35.23336300784495,16.339230816647465,35.55755910577084,18.411752163965645,0.0,0.0,1.6,Tuesday,0,0,0,2020,280,0,3538,27.18877413841373,20.945358701256826,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3540,0.0,d_3540,2020-10-07,3,10,Wednesday,,11617,1.212283856237686,48.13413283967056,20.94461392233629,20.129545647196345,3.030684551324729,32.33416324102988,18.6370626468957,33.7955383187595,18.365161707861606,35.44932037179496,18.61048830704363,0.0,0.0,1.6,Wednesday,0,0,0,2020,281,0,3539,48.13413283967056,-48.13413283967056,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3541,2.275882092091866,d_3541,2020-10-08,4,10,Thursday,,11617,1.212283856237686,0.0,12.187119574480846,9.386641811001926,35.810718870814135,30.918272172117163,20.40638693162996,33.28762691026592,19.116169609819256,34.25164762969773,19.601375989643685,0.0,0.0,1.6,Thursday,0,0,0,2020,282,0,3540,0.0,2.275882092091866,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3542,41.249460006835385,d_3542,2020-10-09,5,10,Friday,,11617,1.212283856237686,2.275882092091866,40.65806153540076,30.401813650334365,31.97032793156256,31.0027576680364,20.447718607867586,34.06245879287314,19.20314136049741,34.58304520381462,19.63841008247386,0.0,0.0,1.6,Friday,0,0,0,2020,283,0,3541,2.275882092091866,38.97357791474352,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3543,49.09307063534793,d_3543,2020-10-10,6,10,Saturday,,11617,1.212283856237686,41.249460006835385,43.02906377155825,61.14121210320617,55.720543588075465,31.86904436286349,21.05821383743499,33.2018772594547,18.21487017524706,34.3463497412172,19.420955658395524,0.0,0.0,1.6,Saturday,1,0,0,2020,284,0,3542,41.249460006835385,7.843610628512543,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3544,68.51176439686074,d_3544,2020-10-11,7,10,Sunday,,11617,1.212283856237686,49.09307063534793,55.14199082768501,54.76734530673009,63.03789346877102,33.77901201560289,23.542246674726965,34.18362148017831,19.66353795837221,34.54184513150612,19.733817315695365,0.0,0.0,1.6,Sunday,1,0,0,2020,285,0,3543,49.09307063534793,19.418693761512813,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3545,14.020727730411146,d_3545,2020-10-12,1,10,Monday,,11617,1.1476291227105522,68.51176439686074,27.18877413841373,22.583855588736476,37.680762745179095,31.89786252874537,24.50028906047856,33.571969490297924,20.142201986303757,33.6968438809787,20.084757884852245,-0.0646547335271336,-0.05333299886364,1.6,Monday,0,0,0,2020,286,0,3544,68.51176439686074,-54.4910366664496,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3546,0.7307657197241362,d_3546,2020-10-13,2,10,Tuesday,,11617,1.1476291227105522,14.020727730411146,48.13413283967056,47.57291139307852,8.294352941343593,25.1259529401816,25.60303911060095,30.22610194220119,21.390429915940118,33.42671576592086,20.471724930851245,0.0,0.0,1.6,Tuesday,0,0,0,2020,287,0,3545,14.020727730411146,-13.28996201068701,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3547,35.24497262481648,d_3547,2020-10-14,3,10,Wednesday,,11617,1.1476291227105522,0.7307657197241362,0.0,20.94461392233629,2.581651624984349,30.1609490294411,23.55004407271136,31.247556135235488,21.26389087086002,34.59326294448629,19.59258913944224,0.0,0.0,1.6,Wednesday,0,0,0,2020,288,0,3546,0.7307657197241362,34.51420690509234,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3548,21.79766761780643,d_3548,2020-10-15,4,10,Thursday,,11617,1.1476291227105522,35.24497262481648,2.275882092091866,12.187119574480846,34.64293935689177,32.94977553311461,21.112476594872035,31.93402385261589,20.787265314673903,34.13450323951896,19.73591656652253,0.0,0.0,1.6,Thursday,0,0,0,2020,289,0,3547,35.24497262481648,-13.447305007010048,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3549,0.0,d_3549,2020-10-16,5,10,Friday,,11617,1.1476291227105522,21.79766761780643,41.249460006835385,40.65806153540076,37.57115995475803,27.056995532138124,23.58536358520165,29.029876600087256,22.160359779674547,32.7926760982776,20.709831150632464,0.0,0.0,1.6,Friday,0,0,0,2020,290,0,3548,21.79766761780643,-21.79766761780643,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3550,77.56285372514996,d_3550,2020-10-17,6,10,Saturday,,11617,1.1476291227105522,0.0,49.09307063534793,43.02906377155825,72.70818679350887,31.124107402109846,28.89228503360458,31.49657588248667,25.283294583815003,32.966057060121926,21.06062514327416,0.0,0.0,1.6,Saturday,1,0,0,2020,291,0,3549,0.0,77.56285372514996,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3551,63.857534014496224,d_3551,2020-10-18,7,10,Sunday,,11617,1.1476291227105522,77.56285372514996,68.51176439686074,55.14199082768501,46.881991263832894,30.45921734748634,28.06598019967421,32.119114681544616,25.95618559593672,33.572326444074186,21.6875017099458,0.0,0.0,1.6,Sunday,1,0,0,2020,292,0,3550,77.56285372514996,-13.70531971065374,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3552,45.94507438864631,d_3552,2020-10-19,1,10,Monday,,11617,1.1476291227105522,63.857534014496224,14.020727730411146,27.18877413841373,26.966979032110515,35.01983829866279,27.61440538964588,33.458850413704084,26.150458078441805,34.250115563950466,21.766888010435714,0.0,0.0,1.6,Monday,0,0,0,2020,293,0,3551,63.857534014496224,-17.912459625849912,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3553,18.196583074139028,d_3553,2020-10-20,2,10,Tuesday,,11617,1.1476291227105522,45.94507438864631,0.7307657197241362,48.13413283967056,45.44638072859715,37.5149550635792,25.075855944649508,31.320454001880403,26.086949322051357,33.27690850486267,21.853544530069225,0.0,0.0,1.6,Tuesday,0,0,0,2020,294,0,3552,45.94507438864631,-27.748491314507284,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3554,18.544347724127444,d_3554,2020-10-21,3,10,Wednesday,,11617,1.1476291227105522,18.196583074139028,35.24497262481648,0.0,20.129545647196345,35.12915150633791,25.95731818570316,32.64505026788951,24.907112048029628,33.2202942933245,21.88955466091768,0.0,0.0,1.6,Wednesday,0,0,0,2020,295,0,3553,18.196583074139028,0.3477646499884166,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3555,51.514785566554416,d_3555,2020-10-22,4,10,Thursday,,11617,1.1476291227105522,18.544347724127444,21.79766761780643,2.275882092091866,9.386641811001926,39.37445407044476,25.859728635236014,36.16211480177969,23.82331295402762,34.724870856022804,21.646125761624727,0.0,0.0,1.6,Thursday,0,0,0,2020,296,0,3554,18.544347724127444,32.970437842426975,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3556,46.956184281765054,d_3556,2020-10-23,5,10,Friday,,11617,1.0992771101574257,51.514785566554416,0.0,41.249460006835385,30.401813650334365,46.0824803964112,20.2598499322428,36.569737964274665,23.95532750645977,35.316098378573905,21.74582233987332,-0.0483520125531264,-0.0421320891882956,1.6,Friday,0,0,0,2020,297,0,3555,51.514785566554416,-4.558601284789361,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3557,35.27886180261152,d_3557,2020-10-24,6,10,Saturday,,11617,1.0992771101574257,46.956184281765054,77.56285372514996,49.09307063534793,61.14121210320617,40.04191012176285,15.7820670384448,35.58300876193635,23.70233508688904,34.39244301069552,21.17093618251601,0.0,0.0,1.6,Saturday,1,0,0,2020,298,0,3556,46.956184281765054,-11.677322479153531,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3558,27.71920468314868,d_3558,2020-10-25,7,10,Sunday,,11617,1.0109210364229886,35.27886180261152,63.857534014496224,68.51176439686074,54.76734530673009,34.879291645856064,12.770569968676648,32.6692544966712,21.915237054329637,33.42643798842476,20.83361459118623,-0.0883560737344371,-0.0803765246433483,1.6,Sunday,1,0,0,2020,299,0,3557,35.27886180261152,-7.559657119462845,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3559,39.11600106610622,d_3559,2020-10-26,1,10,Monday,,11617,1.0109210364229886,27.71920468314868,45.94507438864631,14.020727730411146,22.583855588736476,33.90370974263605,12.132883533873848,34.461774020649415,21.335242198614008,34.01687175547368,20.752069012290026,0.0,0.0,1.6,Monday,0,0,0,2020,300,0,3558,27.71920468314868,11.396796382957543,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3560,12.2301152949008,d_3560,2020-10-27,2,10,Tuesday,,11617,1.0109210364229886,39.11600106610622,18.196583074139028,0.7307657197241362,47.57291139307852,33.051357202744875,13.354471557522317,35.28315613316204,20.21264845176293,32.75462903768162,20.9629261789529,0.0,0.0,1.6,Tuesday,0,0,0,2020,301,0,3559,39.11600106610622,-26.885885771205423,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3561,48.21145819346313,d_3561,2020-10-28,3,10,Wednesday,,11617,1.0109210364229886,12.2301152949008,18.544347724127444,35.24497262481648,20.94461392233629,37.28951584122141,12.772933389378696,36.20933367377966,20.484918620695804,33.728444904507576,21.02492049967579,0.0,0.0,1.6,Wednesday,0,0,0,2020,302,0,3560,12.2301152949008,35.98134289856233,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3562,12.287339290209388,d_3562,2020-10-29,4,10,Thursday,,11617,1.0109210364229886,48.21145819346313,51.514785566554416,21.79766761780643,12.187119574480846,31.685594944600684,13.861343055969712,35.53002450752273,21.10001983093693,33.73202418006931,21.02126121910412,0.0,0.0,1.6,Thursday,0,0,0,2020,303,0,3561,48.21145819346313,-35.92411890325374,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3563,19.565093815754544,d_3563,2020-10-30,5,10,Friday,,11617,1.0109210364229886,12.287339290209388,46.956184281765054,0.0,40.65806153540076,27.772582020884897,12.825709543885631,36.92753120864804,19.26897161036582,32.978703904367656,21.137186267852236,0.0,0.0,1.6,Friday,0,0,0,2020,304,0,3562,12.287339290209388,7.277754525545156,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3564,48.84483655660076,d_3564,2020-10-31,6,10,Saturday,,11617,1.0109210364229886,19.565093815754544,35.27886180261152,77.56285372514996,43.02906377155825,29.71057841431193,14.701295579635731,34.87624426803739,16.10232807935662,33.18641007526203,21.26312575546398,0.0,0.0,1.6,Saturday,1,0,1,2020,305,0,3563,19.565093815754544,29.279742740846217,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3565,59.83254856454006,d_3565,2020-11-01,7,11,Sunday,,11617,1.0109210364229886,48.84483655660076,27.71920468314868,63.857534014496224,55.14199082768501,34.29819896879642,18.003731049699066,34.58874530732624,15.610743470194338,33.353929994435425,21.453069944611972,0.0,0.0,1.6,Sunday,1,1,0,2020,306,0,3564,48.84483655660076,10.9877120079393,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3566,44.86145562837769,d_3566,2020-11-02,1,11,Monday,,11617,1.0109210364229886,59.83254856454006,39.11600106610622,45.94507438864631,27.18877413841373,35.11897819197806,18.332624106627065,34.511343967307056,15.556837856444572,33.98509719050556,21.522262115589022,0.0,0.0,1.6,Monday,0,0,0,2020,307,0,3565,59.83254856454006,-14.971092936162371,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3567,0.0,d_3567,2020-11-03,2,11,Tuesday,,11617,1.0109210364229886,44.86145562837769,12.2301152949008,18.196583074139028,48.13413283967056,33.37181886413508,20.841820495455543,33.21158803343998,17.503924416879688,32.26602101766019,22.23403347219948,0.0,0.0,1.6,Tuesday,0,0,0,2020,308,0,3566,44.86145562837769,-44.86145562837769,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3568,28.87230241981802,d_3568,2020-11-04,3,11,Wednesday,,11617,1.0109210364229886,0.0,48.21145819346313,18.544347724127444,0.0,30.609082325042923,19.95449155120804,33.94929908313217,17.08279333743136,33.29717467551083,21.366288766050637,0.0,0.0,1.6,Wednesday,0,0,0,2020,309,0,3567,0.0,28.87230241981802,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3569,20.021496186705768,d_3569,2020-11-05,4,11,Thursday,,11617,1.0109210364229886,28.87230241981802,12.287339290209388,51.514785566554416,2.275882092091866,31.713961881685265,19.10548736444236,31.699778413142973,16.690669265935774,33.93094660746134,20.6891868336224,0.0,0.0,1.6,Thursday,0,0,0,2020,310,0,3568,28.87230241981802,-8.850806233112252,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3570,42.87309360811743,d_3570,2020-11-06,5,11,Friday,,11617,1.0109210364229886,20.021496186705768,19.565093815754544,46.956184281765054,41.249460006835385,35.04367613773711,18.72530670527324,31.408129079311003,16.45555136327451,33.98893352179284,20.71188052485556,0.0,0.0,1.6,Friday,0,0,0,2020,311,0,3569,20.021496186705768,22.85159742141166,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3571,53.44125952143615,d_3571,2020-11-07,6,11,Saturday,,11617,1.0109210364229886,42.87309360811743,48.84483655660076,35.27886180261152,49.09307063534793,35.700307989856455,19.27040909260429,32.70544320208419,17.39849402261902,34.14422598201027,20.840447147337127,0.0,0.0,1.6,Saturday,1,0,0,2020,312,0,3570,42.87309360811743,10.568165913318722,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3572,33.62057215277913,d_3572,2020-11-08,7,11,Sunday,,11617,1.0109210364229886,53.44125952143615,59.83254856454006,27.71920468314868,68.51176439686074,31.955739931033456,16.575577570380027,33.12696944991493,17.343985422523026,32.89811197329307,19.763554803898074,0.0,0.0,1.6,Sunday,1,0,0,2020,313,0,3571,53.44125952143615,-19.82068736865702,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3573,28.874038036016096,d_3573,2020-11-09,1,11,Monday,,11617,1.0109210364229886,33.62057215277913,44.86145562837769,39.11600106610622,14.020727730411146,29.67182313212465,15.71929596678876,32.39540066205135,17.2918640037653,33.428587341350394,19.44654300675053,0.0,0.0,1.6,Monday,0,0,0,2020,314,0,3572,33.62057215277913,-4.746534116763037,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3574,45.35414102850228,d_3574,2020-11-10,2,11,Tuesday,,11617,1.0109210364229886,28.874038036016096,0.0,12.2301152949008,0.7307657197241362,36.15098613619641,10.699365761083644,34.761402500165744,16.624075833219845,35.0222793166639,18.50739268738267,0.0,0.0,1.6,Tuesday,0,0,0,2020,315,0,3573,28.874038036016096,16.480102992486188,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3575,45.18428894392574,d_3575,2020-11-11,3,11,Wednesday,,11617,1.0109210364229886,45.35414102850228,28.87230241981802,48.21145819346313,35.24497262481648,38.48126992535466,10.636492165002425,34.54517612519879,16.466668871551434,35.37725489948922,18.603330142680097,0.0,0.0,1.6,Wednesday,0,0,0,2020,316,0,3574,45.35414102850228,-0.1698520845765401,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3576,28.558594564604174,d_3576,2020-11-12,4,11,Thursday,,11617,1.0109210364229886,45.18428894392574,20.021496186705768,12.287339290209388,21.79766761780643,39.70085540791157,8.776830518236995,35.70740864479842,15.393953934554316,35.61871657616057,18.468898006800384,0.0,0.0,1.6,Thursday,0,0,0,2020,317,0,3575,45.18428894392574,-16.625694379321565,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3577,14.501802369211228,d_3577,2020-11-13,5,11,Friday,,11617,1.0109210364229886,28.558594564604174,42.87309360811743,19.565093815754544,0.0,35.64781380235355,12.242597954184928,35.345744970045324,15.822465152960016,36.13663808934668,17.647870895522132,0.0,0.0,1.6,Friday,0,0,0,2020,318,0,3576,28.558594564604174,-14.056792195392951,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3578,58.18002874888125,d_3578,2020-11-14,6,11,Saturday,,11617,1.0109210364229886,14.501802369211228,53.44125952143615,48.84483655660076,77.56285372514996,36.3247808348457,13.29368508498737,36.01254441235108,16.556957946769785,35.44439434019423,16.341104843848893,0.0,0.0,1.6,Saturday,1,0,0,2020,319,0,3577,14.501802369211228,43.67822637967002,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3579,39.09293122985563,d_3579,2020-11-15,7,11,Sunday,,11617,1.0109210364229886,58.18002874888125,33.62057215277913,59.83254856454006,63.857534014496224,37.1065464172852,13.272561664704746,34.53114317415933,15.234435806167586,34.55994424074278,15.423764213500684,0.0,0.0,1.6,Sunday,1,0,0,2020,320,0,3578,58.18002874888125,-19.08709751902562,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3580,55.56405976683764,d_3580,2020-11-16,1,11,Monday,,11617,1.0305312383077287,39.09293122985563,28.874038036016096,44.86145562837769,45.94507438864631,40.91940666454542,14.16366848135957,35.29561489833504,15.983739208970334,34.903479432821044,15.776607107339498,0.0196102018847401,0.019398351778422,1.6,Monday,0,0,0,2020,321,0,3579,39.09293122985563,16.471128536982008,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3581,0.0,d_3581,2020-11-17,2,11,Tuesday,,11617,1.0305312383077287,55.56405976683764,45.35414102850228,0.0,18.196583074139028,34.44024366047366,19.87511234187574,35.29561489833504,15.983739208970334,34.253601465887506,16.793434328317343,0.0,0.0,1.6,Tuesday,0,0,0,2020,322,0,3580,55.56405976683764,-55.56405976683764,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3582,24.542270578263853,d_3582,2020-11-18,3,11,Wednesday,,11617,1.0305312383077287,0.0,45.18428894392574,28.87230241981802,18.544347724127444,31.491383893950537,19.591563704966116,34.986326909652604,16.146107694238765,34.467812996392375,16.62913610564052,0.0,0.0,1.6,Wednesday,0,0,0,2020,323,0,3581,0.0,24.542270578263853,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3583,34.112640522269814,d_3583,2020-11-19,4,11,Thursday,,11617,1.030737581444564,24.542270578263853,28.558594564604174,20.021496186705768,51.514785566554416,32.28481903075992,19.569175968807727,35.99283721933575,15.612241988542776,33.84630781623936,16.302388128896727,0.0002063431368353,0.0002002298709296,1.6,Thursday,0,0,0,2020,324,0,3582,24.542270578263853,9.57036994400596,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3584,52.55330679190769,d_3584,2020-11-20,5,11,Friday,,11617,1.030737581444564,34.112640522269814,14.501802369211228,42.87309360811743,46.956184281765054,37.720748234002265,19.15500369954609,36.68428101817791,16.108133038567733,34.046205048744454,16.495090334680913,0.0,0.0,1.6,Friday,0,0,0,2020,325,0,3583,34.112640522269814,18.440666269637877,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3585,89.17624190237348,d_3585,2020-11-21,6,11,Saturday,,11617,1.030737581444564,52.55330679190769,58.18002874888125,53.44125952143615,35.27886180261152,42.14877868450116,25.802083694602302,39.23677975967343,20.729556936877277,35.971111480878804,19.413285446680547,0.0,0.0,1.6,Saturday,1,0,0,2020,326,0,3584,52.55330679190769,36.62293511046579,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3586,46.71213511181535,d_3586,2020-11-22,7,11,Sunday,,11617,1.030737581444564,89.17624190237348,39.09293122985563,33.62057215277913,27.71920468314868,43.23723638192398,25.810920994211312,40.17189139960458,20.7503881341298,36.64943042475976,19.444895225898435,0.0,0.0,1.6,Sunday,1,0,0,2020,327,0,3585,89.17624190237348,-42.46410679055813,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3587,30.241056988830916,d_3587,2020-11-23,1,11,Monday,,11617,1.030737581444564,46.71213511181535,55.56405976683764,28.874038036016096,39.11600106610622,39.61966455649444,25.60348140573169,40.26953561051993,20.700150116813496,36.33246813628564,19.474416245123688,0.0,0.0,1.6,Monday,0,0,0,2020,328,0,3586,46.71213511181535,-16.471078122984437,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3588,44.095168175457545,d_3588,2020-11-24,2,11,Tuesday,,11617,1.030737581444564,30.241056988830916,0.0,45.35414102850228,12.2301152949008,45.91897429584552,19.861344406314803,40.17960897815959,20.680591392996305,37.47050573916267,18.956862060897688,0.0,0.0,1.6,Tuesday,0,0,0,2020,329,0,3587,30.241056988830916,13.854111186626632,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3589,25.710794154671333,d_3589,2020-11-25,3,11,Wednesday,,11617,1.030737581444564,44.095168175457545,24.542270578263853,45.18428894392574,48.21145819346313,46.085906235332295,19.685103251899815,38.78864506464142,20.95033054190611,36.6669105949201,18.96142199124913,0.0,0.0,1.6,Wednesday,0,0,0,2020,330,0,3588,44.095168175457545,-18.38437402078621,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3590,18.366524758060223,d_3590,2020-11-26,4,11,Thursday,,11617,1.030737581444564,25.710794154671333,34.112640522269814,28.558594564604174,12.287339290209388,43.83646112615951,21.719339719042907,38.06064007845971,21.46395331106854,36.884024361629066,18.714218639434247,0.0,0.0,1.6,Thursday,0,0,0,2020,331,0,3589,25.710794154671333,-7.344269396611111,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3591,41.50363909111637,d_3591,2020-11-27,5,11,Friday,,11617,1.030737581444564,18.366524758060223,52.55330679190769,14.501802369211228,19.565093815754544,42.2579371689036,21.42803410728124,39.98934270145293,20.44954588918698,37.66754383574913,18.429810505484923,0.0,0.0,1.6,Friday,0,0,0,2020,332,0,3590,18.366524758060223,23.137114333056147,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3592,59.93018572511372,d_3592,2020-11-28,6,11,Saturday,,11617,1.030737581444564,41.50363909111637,89.17624190237348,58.18002874888125,48.84483655660076,38.07992914358079,13.108968099695032,40.11435391404097,20.56538761992353,38.06344916319602,18.781379675131483,0.0,0.0,1.6,Saturday,1,0,0,2020,333,0,3591,41.50363909111637,18.426546633997354,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3593,41.4633654415882,d_3593,2020-11-29,7,11,Sunday,,11617,1.030737581444564,59.93018572511372,46.71213511181535,39.09293122985563,59.83254856454006,37.3301049049769,12.738649396086014,40.28367064345044,20.566039144045096,37.40740690880488,18.32478903765485,0.0,0.0,1.6,Sunday,1,0,0,2020,334,0,3592,59.93018572511372,-18.46682028352553,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3594,12.714965066408707,d_3594,2020-11-30,1,11,Monday,,11617,1.030737581444564,41.4633654415882,30.241056988830916,55.56405976683764,44.86145562837769,34.82637748748801,15.342202631500156,37.22302102199124,21.241577650243062,36.25931796016313,18.82208792023928,0.0,0.0,1.6,Monday,0,0,1,2020,335,0,3593,41.4633654415882,-28.74840037517949,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3595,9.923137670789636,d_3595,2020-12-01,2,12,Tuesday,,11617,1.030737581444564,12.714965066408707,44.095168175457545,0.0,0.0,29.944658843964028,16.96687910207483,37.931816569904775,20.12383369500933,36.61371573411991,18.21981587875358,0.0,0.0,1.6,Tuesday,0,1,0,2020,336,0,3594,12.714965066408707,-2.791827395619073,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3596,65.6500042642313,d_3596,2020-12-02,3,12,Wednesday,,11617,1.030737581444564,9.923137670789636,25.710794154671333,24.542270578263853,28.87230241981802,35.65026028818688,20.85389231137885,40.86808326175959,20.938474965236,37.92720508570609,18.92635802837601,0.0,0.0,1.6,Wednesday,0,0,0,2020,337,0,3595,9.923137670789636,55.72686659344166,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3597,33.68965182452491,d_3597,2020-12-03,4,12,Thursday,,11617,1.030737581444564,65.6500042642313,18.366524758060223,34.112640522269814,20.021496186705768,37.839278440538976,19.696872993720287,40.83786978334924,20.94850380867684,38.415353501342494,18.632217822955777,0.0,0.0,1.6,Thursday,0,0,0,2020,338,0,3596,65.6500042642313,-31.96035243970639,6,1940
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,3598,30.595223366931545,d_3598,2020-12-04,5,12,Friday,,11617,1.030737581444564,33.68965182452491,41.50363909111637,52.55330679190769,42.87309360811743,36.280933337084,19.77667225660777,39.2694352529938,20.834343026009734,37.97685813558585,18.66659195625344,0.0,0.0,1.6,Friday,0,0,0,2020,339,0,3597,33.68965182452491,-3.0944284575933665,6,1940
